Nama Perusahaan,URL
PEGADAIAN GALERI DUA EMPAT,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21834?jp=7
PEGASUS ADI LUHUR,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/13912?jp=7
PEGASUS GALANG MINERAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/13913?jp=7
PELABUHAN UNIVERSAL SUMATERA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/9991?jp=7
PELAIHARI SILIKA JAYA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19642?jp=1
PELANGI ANUGRAH JAYA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/9577?jp=1
PELANGI BERJAYA UTAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/13187?jp=7
PELANGI MAJU JAYA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20676?jp=1
PELANGI SUKSES INTERNASIONAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15785?jp=7
PELANGI UTAMA JAYA MANDIRI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21226?jp=1
PELAYARAN NASIONAL BAHTERA ARMADA JAYA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20753?jp=7
PELITA ANUGERAH SUKSES,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14514?jp=7
PELITA CAKRA ALAM,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17552?jp=7
PELITA JAYA PRIMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5791?jp=1
PELITA MAKMUR SEJAHTERA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5794?jp=1
PELLETIZED IRON AND TITANIUM VANADIUM INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17729?jp=7
PELSART TAMBANG KENCANA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5796?jp=2
PEMANGKAT ALAM PERKASA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19259?jp=1
PEMANGKU BUMI NIAGA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20937?jp=7
PEMASARAN PERTAMBANGAN RAKYAT INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17089?jp=7
PEMATANG SUMBER JAYA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21079?jp=1
PEMBANGUNAN MENDALO PERMAI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19681?jp=7
PENAJAM MAKMUR ABADI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5801?jp=1
PENDAWA LESTARI PERKASA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5804?jp=1
PENDEKAR BATU BARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20820?jp=7
PENDOPO ENERGI BATUBARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5806?jp=3
PENGEMBANGAN INVESTASI RIAU,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5809?jp=1
PENINSULA KAPUR PRIMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20465?jp=1
PENTA DHARMA KARSA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5813?jp=1
PENTA SILICA INDOJAYA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15844?jp=1
PENTAWIRA AGRAHA SAKTI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/11037?jp=1
PEPUTRA INTI INDO,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16827?jp=7
PERDAGANGAN BATUBARA INDONESIA TIONGKOK,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21637?jp=7
PERDANA GEOMINE MANDIRI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20411?jp=1
PERDANA SULTRA MINERAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21804?jp=7
PEREMPUAN TANGGUH INDONESIA RESOURCES,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21913?jp=7
Peridon Siap Maju,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15159?jp=1
PERINTIS BARA BERSAUDARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5820?jp=1
PERINTIS KUD,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/13178?jp=1
PERISAI TAMBANG INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15380?jp=7
PERKASA ANUGERAH MINERAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/13941?jp=7
PERKASA COAL MINING,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18596?jp=7
PERKASA DAYA INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/13566?jp=1
PERKASA ENERGY,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5825?jp=1
PERKASA INAKAKERTA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5826?jp=3
PERKASA INTI MATRA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19012?jp=7
PERKASA PARAMA BILITON,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18866?jp=1
PERKASA PARAMA BORNEO,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19173?jp=1
PERKASA SAMBAS MANDIRI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18706?jp=1
PERKUMPULAN REZEKI ANAK MELAYU,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/13752?jp=4
PERLITE ANDALAS LESTARI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20685?jp=1
PERMATA ALAM GUNA SEJAHTERA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16423?jp=1
PERMATA BATU ITAM,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/13753?jp=1
PERMATA BINTANG BORNEO,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19429?jp=7
PERMATA DUNIA TAMBANG,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18025?jp=7
PERMATA ENERGI NUSANTARA ASRI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18060?jp=7
PERMATA GEMILANG TAMBANG,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19714?jp=1
PERMATA HALABAN,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/12896?jp=1
PERMATA HITAM INDAH,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5838?jp=1
PERMATA HITAM INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18607?jp=7
PERMATA INDAH MATABOLO,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21303?jp=1
PERMATA INDAH SINERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5839?jp=1
PERMATA INTI BUMI INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21813?jp=7
PERMATA MEGA ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16929?jp=7
PERMATA MULYA AGUNG,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5844?jp=1
PERMATA TAMBANG ABADI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20577?jp=1
PERMATA TAMBANG NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18895?jp=7
PERMATA TIMUR INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19211?jp=7
PERMATA UNTUNG ABADI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16431?jp=7
PERNICK SULTRA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5852?jp=1
Persada Alam Borneo,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14749?jp=1
PERSADA BERAU JAYA SAKTI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5855?jp=1
PERSADA BUANA GEMILANG,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5857?jp=1
PERSADA KAPUAS PRIMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5862?jp=1
PERSADA MAKMUR SEJAHTERA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5866?jp=1
PERSADA MAKMUR SELARAS DUA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/9258?jp=1
PERSADA MEMBANGUN BANGSA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/12661?jp=1
PERSADA MINERAL RESOURCES,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19120?jp=7
PERSADA MULTI BARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5868?jp=1
PERSADA PRATAMA CEMERLANG,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5870?jp=1
PERSADATAMA LESTARI COALMINING,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5875?jp=1
PERSADA USAHA COAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14687?jp=7
PERTAMA MINA SUTRA PERKASA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5877?jp=1
PERTAMBANGAN BARA SUMBER MAKMUR,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/4376?jp=1
PERTAMBANGAN BUMI ANOA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/9880?jp=1
PERTAMBANGAN BUMI INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5879?jp=1
PERTAMBANGAN MUPAKAT TAKA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5881?jp=1
PERTANIAN AMANAH BERSAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/4379?jp=1
PERTEMANAN SELAMANYA JAYA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19379?jp=7
PERTIWI NUSANTARA JAYA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19146?jp=7
PERUMDA ANEKA TAMBANG DAN ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5885?jp=1
PERUSAHAAN PERDAGANGAN INDONESIA INDUSTRI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18414?jp=7
PERUSAHAAN TAMBANG NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14247?jp=7
PESONA ARNOS BETON,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21129?jp=1
PESONA BARA CAKRAWALA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5890?jp=1
PESONA BARA NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15561?jp=7
PESONA ENERGI KHATULISTIWA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/10525?jp=7
PESONA ENERGI NUSAINDAH,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15562?jp=7
PESONA INDO JAYA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16757?jp=7
PESONA KHATULISTIWA NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5892?jp=3
PESONA NUSANTARA ENERGY,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20638?jp=7
PESONA SILIKA NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19754?jp=1
PESONA TRANS ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21461?jp=7
PETRA NIAGA SEMESTA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19300?jp=7
PETROGAS JATIM MINERAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19245?jp=1
PETROINDO UTAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14071?jp=7
PETRO KARYA NIAGA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21171?jp=7
PETROVINA BARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/10251?jp=7
PETTA BARA INDO,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17762?jp=7
PHIMON ALAM RAYA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21752?jp=7
PHOENIX ARTHA SAI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20130?jp=7
PHOENIX SINERGI PERKASA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/22041?jp=7
PHOSPAT MUKTI SAHID,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17200?jp=1
PILAR BATU SULAWESI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21003?jp=1
PILAR EKSPLORASI NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17521?jp=1
PILAR JAYA BERKAH BUMI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18537?jp=7
PILAR PRIMA ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19736?jp=7
PILAR PUTRA ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19813?jp=7
PILAR SEKAWAN ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18804?jp=7
PILIP SAMUDERA JAYA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14235?jp=1
PILLAR PACIFIC INVESTMENTS,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19611?jp=7
PILLAR SINERGI SUKSES UTAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17545?jp=7
PINANG BARA ADIPRATAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5909?jp=1
PINANG EXPORT INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/10142?jp=7
PINANG MERAH PERKASA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18703?jp=1
PINANG MINERAL UTAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17419?jp=7
PINANG SEJATI UTAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16942?jp=7
PINETREE MARK RESOURCES,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19099?jp=7
PINHARD INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21597?jp=1
PINRA TALA BANGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18393?jp=1
PION QUARRY NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/9210?jp=1
PIPIT JAYA ABADI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18587?jp=1
PIPIT MUTIARA RAYA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/9282?jp=1
PIRANTI JAYA UTAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5923?jp=1
PITCO TRADER NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21686?jp=7
PITU DUA MINERAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15116?jp=7
PLAOSAN MAJU BERSAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14042?jp=7
PLN BATUBARA NIAGA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/13275?jp=7
PODO JOYO,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/10186?jp=7
POETRA KALTIM ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14548?jp=7
POLAR BORNEO ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18757?jp=7
POLEMAJU MINERAL MANDIRI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20058?jp=1
POLOWIJO GOSARI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5934?jp=1
POMA BARA NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/13937?jp=7
POMALAA SUKSES MAKMUR,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17845?jp=7
POMA MINERAL SEJAHTERA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16225?jp=7
PONDOK HIJAU ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15069?jp=7
PONDOK PESANTREN AL-AZHARIYAH,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5938?jp=1
PONDOK PESANTREN AL-ISHLAH,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/11430?jp=1
PONGKERU MINERAL UTAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21606?jp=8
PONTANG JAYA SENTOSA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16599?jp=1
POSCO INTERNATIONAL INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16018?jp=7
POSITION,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5947?jp=1
POWER INDONESIA INTERNATIONAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21705?jp=7
POWER JADA ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18756?jp=7
PRABA SILIKA INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19792?jp=1
PRABUCO,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5950?jp=1
PRABU MOTOR TEKNIK,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18196?jp=7
PRADHIFA ANUGERAH NIAGA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18709?jp=7
PRADITYA REAL PRATAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16667?jp=7
PRADOS VERDES APAC,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14062?jp=7
PRAFA COAL MINING,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5953?jp=1
PRAJA MANDIRI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16938?jp=1
PRAJNA PARAMITHA SEJAHTERA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/9912?jp=7
PRAKARSA MANDIRI SENTOSA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16976?jp=7
PRAKARSA SAMUDERA PASIFIK,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19618?jp=7
PRAKOSO ENERGI NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16019?jp=7
PRAMAS FARDAN INDO,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18185?jp=7
PRAMAS MAPAN MAJU,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17528?jp=7
PRASTO MINERAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16934?jp=7
PRATAMA BERSAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5967?jp=1
PRATAMA KOMMET MANDIRI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18652?jp=7
PRATAMA MANDIRI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17997?jp=7
PRATAMA MINERAL INTERNATIONAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15787?jp=7
PRATAMA SUMBER BUMIBARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5976?jp=1
PRATAMA TRANS ENERMIN,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19369?jp=7
PRATHAMA MINERAL PERSADA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14613?jp=7
PRATISTA COAL INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20790?jp=7
PRATIWI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/11738?jp=1
PRAWIRA MINERAL PERKASA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/22046?jp=7
PREMIUM TIN INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/9263?jp=1
PRESTASI MAKMUR SEJAHTERA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21445?jp=7
PRESTASI TRIKARYA SEJAHTERA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19064?jp=7
PRIAMANAYA ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5979?jp=1
PRIBUMI CITRA MEGAH UTAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5981?jp=7
PRIMA ALAMINDO SENTOSA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/22043?jp=7
PRIMA ALAM SINERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18908?jp=7
PRIMA BANGUN PERSADA NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5983?jp=1
PRIMABARA ALAM SINERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/10521?jp=7
PRIMABARA ENERGI NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17301?jp=7
PRIMA BARA MAHADANA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5985?jp=1
PRIMA BARA NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5986?jp=1
Prima Batu Morowali,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14675?jp=1
Prima Batu Nusantara,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14648?jp=1
Prima Batu Perkasa,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14709?jp=1
PRIMA BERKAH PERDANA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15360?jp=1
PRIMA BERKAT MINERAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/10850?jp=1
PRIMA BUNDIARTA NUSA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/5991?jp=1
PRIMA DHARMA KARSA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/9721?jp=1
PRIMA DHARMA KENCANA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20775?jp=7
PRIMA DITO NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17921?jp=7
PRIMA JAYA COALTRADE,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17584?jp=7
PRIMA JAYA INDOTAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17566?jp=7
PRIMA JAYANTO PERKASA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14731?jp=1
PRIMA LAZUARDI NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/9723?jp=1
PRIMA LESTARI PERSADA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/6005?jp=1
PRIMA LESTARI SEJAHTERA GEMILANG,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17385?jp=1
PRIMA LINTAS SEGARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18095?jp=7
PRIMA MEGAH INDONUSA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17580?jp=7
PRIMA MINERAL ABADI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/10851?jp=1
PRIMA MINERAL LESTARI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20724?jp=1
PRIMA MOROWALI SEJAHTERA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15583?jp=1
PRIMA MULIA SARANA SEJAHTERA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/6011?jp=1
PRIMA MULTI ARTHA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/10367?jp=7
PRIMA MULTI MINERAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/10138?jp=7
PRIMA NIAGA MINERAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18180?jp=7
PRIMA NUSA ARTHA UNGGUL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/6013?jp=1
PRIMA PASIR NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/13144?jp=1
